model_key,model_line,model_role,role_label,condition,condition_label,run_id,cases,ema_correct,ema,esr_executable,esr,string_exact,normalized_exact,char_accuracy,token_accuracy,generation_time_mean,prompt_tokens_mean,prompt_tokens_max,completion_tokens_mean,completion_tokens_max,total_tokens_mean,raw_output_empty,sql_extraction_empty,completion_limit_cases,prediction_timeout_cases,gold_timeout_cases,retrieval_similarity_selected_slot_mean,retrieval_similarity_min,retrieval_similarity_max,retrieval_set_min_mean,retrieval_rank1_mean,retrieval_rank2_mean,retrieval_rank3_mean,effective_k3_cases,zero_shot_fallback_cases,actual_k_distribution,max_input_tokens,max_new_tokens,timeout_policy,config_path,config_sha256,result_path,result_sha256,metadata_path,metadata_sha256,trace_path,trace_sha256,summary_reproduction_status,run_status
qwen2b,Qwen 3.5 2B,lora_v2,LoRA v2,structure_top3_gate070,Structure Top-3 Gate 0.70,run_k3_qwen2b_lora_v2_structure_top3_gate070_maxin4352_20260717_191647,1032,596,0.5775193798449613,856,0.8294573643410853,0.1928294573643411,0.34011627906976744,0.5435816782945737,0.6421487887596898,2.3952090949612406,834.906007751938,3728,37.00678294573643,164,871.9127906976744,0,0,0,0,0,0.7023275836563307,0.450881,0.971507,0.6853105203488373,0.7181813614341086,0.6998277083333333,0.6889736812015504,450,582,"{""0"": 582, ""3"": 450}",4352,256,no_explicit_statement_timeout,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,574bcdcc55072869145b6ada03ebd853bece0ec7926ec261b8a805ec2435592d,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_gate070_maxin4352_20260717_191647.csv,139a4c9387fe9f29fca43ea1c154b11105b3a26a4541920969ba0c63d5244446,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_gate070_maxin4352_20260717_191647_metadata.json,4befcee7d5c775d635599711e72d71e3071950c0082960247042db676d119b69,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_lora_v2_structure_top3_gate070_maxin4352_20260717_191647_retrieval_traces.jsonl,cf42e7b0d527b7596ddb850f6d86714373b68dd118d4e5edecf0f621a2b00352,PASS,COMPLETE_VALID
qwen2b,Qwen 3.5 2B,lora_v2,LoRA v2,structure_top3_gate085,Structure Top-3 Gate 0.85,run_k3_qwen2b_lora_v2_structure_top3_gate085_maxin4352_20260717_195838,1032,614,0.5949612403100775,880,0.8527131782945736,0.20348837209302326,0.34108527131782945,0.5516849709302325,0.648274437984496,2.302933208333333,378.5765503875969,2181,36.76937984496124,164,415.34593023255815,0,0,0,0,0,0.7023275836563307,0.450881,0.971507,0.6853105203488373,0.7181813614341086,0.6998277083333333,0.6889736812015504,6,1026,"{""0"": 1026, ""3"": 6}",4352,256,no_explicit_statement_timeout,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,976f85d7af9f146f01e54b0d5df11e21376bedb66505e1518a4ff0e7c28d93c9,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_gate085_maxin4352_20260717_195838.csv,0d232f908fbdeef26111103ba073f0f56aa93be1bc99a87b94da66537fded6f9,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_gate085_maxin4352_20260717_195838_metadata.json,08b375599b094845e09ad37379ad0f3449d7970b05a11a3b3b4b5cd997d7add7,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_lora_v2_structure_top3_gate085_maxin4352_20260717_195838_retrieval_traces.jsonl,623431ca8ba022c8ac1147597bf4c989ed1b03eee7fd8f26a4cf4cd685b119d0,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,base,Base,top3,Dynamic Top-3,run_k3_llama3b_base_top3_maxin4352_20260717_203852,1032,575,0.5571705426356589,871,0.8439922480620154,0.1182170542635659,0.2567829457364341,0.4092085833333334,0.5102656937984497,0.761083840116279,1377.8953488372092,3675,33.40891472868217,189,1411.3042635658915,0,0,0,0,0,0.7054402448320413,0.450881,0.971507,0.6913299864341085,0.7217922742248062,0.7031984738372093,0.6913299864341085,1032,0,"{""0"": 0, ""3"": 1032}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top3_k3_full_schema_maxin4352_full_aliasnames.json,f72ecf18ad94f41493c42cda30f86026f981d341c421ac9d570dac06f46ed39c,results/k3_extension_20260717/run_k3_llama3b_base_top3_maxin4352_20260717_203852.csv,aeb3992fdea5b39f552de238fa859a52d9a311b54186ff96808a02374ca4394c,results/k3_extension_20260717/run_k3_llama3b_base_top3_maxin4352_20260717_203852_metadata.json,771de49e667e32a9b19d61ec67c1df62683c5b75a6a0511b3bb9b62c4a4b4df2,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_top3_maxin4352_20260717_203852_retrieval_traces.jsonl,9784f983131943cee80b480463e22403d80d1aef105cf611d2f2c49ae0754d99,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,base,Base,top3_gate070,Dynamic Top-3 Gate 0.70,run_k3_llama3b_base_top3_gate070_maxin4352_20260717_205807,1032,578,0.560077519379845,883,0.8556201550387597,0.09011627906976744,0.23934108527131784,0.3609571569767442,0.46548609011627906,0.7456009854651163,847.7403100775193,3671,32.96414728682171,189,880.7044573643411,0,3,0,0,0,0.7054402448320413,0.450881,0.971507,0.6913299864341085,0.7217922742248062,0.7031984738372093,0.6913299864341085,480,552,"{""0"": 552, ""3"": 480}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,145f53212831facf257001ccfa68efe640052818deb868fe3f7ae62ad64146ef,results/k3_extension_20260717/run_k3_llama3b_base_top3_gate070_maxin4352_20260717_205807.csv,ccf19dc0f0f0859b1e9a0115f2de0a54f7bcf801a42cff0453834b57f25cb3fc,results/k3_extension_20260717/run_k3_llama3b_base_top3_gate070_maxin4352_20260717_205807_metadata.json,effb42c446c103adc8dce46b52f7232981cdf2e3d4c9c6c2aabb0bce8e28a2a8,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_top3_gate070_maxin4352_20260717_205807_retrieval_traces.jsonl,092bdfe62110b0e0b2fc3a968539ccd5505bdcd67250411d062f38a0f7e8e5c9,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,base,Base,top3_gate085,Dynamic Top-3 Gate 0.85,run_k3_llama3b_base_top3_gate085_maxin4352_20260717_211705,1032,570,0.5523255813953488,877,0.8498062015503876,0.02810077519379845,0.19573643410852712,0.2793529195736434,0.420569117248062,0.7434002218992247,388.92732558139534,2135,32.7093023255814,194,421.63662790697674,0,5,0,0,0,0.7054402448320413,0.450881,0.971507,0.6913299864341085,0.7217922742248062,0.7031984738372093,0.6913299864341085,7,1025,"{""0"": 1025, ""3"": 7}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,80594e2a0725b714ca62863d2c64db3732a27b1890828d85fa12db8b3076a79b,results/k3_extension_20260717/run_k3_llama3b_base_top3_gate085_maxin4352_20260717_211705.csv,8c1e0c949e2722149500a487ba5c2624183bcd79799be5322b93700aff19676d,results/k3_extension_20260717/run_k3_llama3b_base_top3_gate085_maxin4352_20260717_211705_metadata.json,c6cd6a2a2916aad12458de5e34b53458741e3d1d1adaec9f1d8e4ca3ef9bad64,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_top3_gate085_maxin4352_20260717_211705_retrieval_traces.jsonl,6ca09469594b65dd12674066d4b795e84d9cea95ac418c24a9007264cf665365,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,base,Base,structure_top3,Structure Top-3,run_k3_llama3b_base_structure_top3_maxin4352_20260717_213156,1032,572,0.5542635658914729,879,0.8517441860465116,0.12112403100775193,0.250968992248062,0.41769839341085274,0.5125563081395349,0.7843944612403101,1410.1540697674418,4209,34.166666666666664,189,1444.3207364341085,0,0,0,0,0,0.7023275836563307,0.450881,0.971507,0.6853105203488373,0.7181813614341086,0.6998277083333333,0.6889736812015504,1032,0,"{""0"": 0, ""3"": 1032}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top10_structure_rerank_v2_top3_k3_full_schema_maxin4352_full_aliasnames.json,3f97151c66b85513467fea089555be7da9bba31a177b2292ea2e93466155e245,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_maxin4352_20260717_213156.csv,42554de7307d4e5c0e32fa4f28a52ce3f1d9c91653d879b1b2ab62fdfec949a6,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_maxin4352_20260717_213156_metadata.json,e991a83b23e0eb0d9976e57e3445c9afc64e29d8f699b024936195890e47eaa5,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_structure_top3_maxin4352_20260717_213156_retrieval_traces.jsonl,60c85112a60be5ed74f4652dd2d2868501a9a4946d81622279bf7bf245dd71bd,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,base,Base,structure_top3_gate070,Structure Top-3 Gate 0.70,run_k3_llama3b_base_structure_top3_gate070_maxin4352_20260717_214607,1032,576,0.5581395348837209,880,0.8527131782945736,0.08527131782945736,0.2315891472868217,0.3572321511627907,0.45794218507751944,0.7504126104651162,824.2548449612403,3671,33.13662790697674,189,857.3914728682171,0,3,0,0,0,0.7023275836563307,0.450881,0.971507,0.6853105203488373,0.7181813614341086,0.6998277083333333,0.6889736812015504,450,582,"{""0"": 582, ""3"": 450}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top10_structure_rerank_v2_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,290efa4a0b02012c8351290a8c093e01eb7903c01b0c96c202b7e9a58f92c0c7,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_gate070_maxin4352_20260717_214607.csv,67f66f2e05c73d784f162fa88b23ae048d506a448d843c02ddf2dc2a58b518f9,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_gate070_maxin4352_20260717_214607_metadata.json,ec721a0d8962be15d3cd97a2550528b9b2dbf84b7e4c50f6bc5a49628c622322,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_structure_top3_gate070_maxin4352_20260717_214607_retrieval_traces.jsonl,e135d5b6ca561233b8802a5fd8c42adb3b8b8e33ec83f667ea652283d2b9cdd3,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,base,Base,structure_top3_gate085,Structure Top-3 Gate 0.85,run_k3_llama3b_base_structure_top3_gate085_maxin4352_20260717_215940,1032,570,0.5523255813953488,877,0.8498062015503876,0.02810077519379845,0.19573643410852712,0.2793465019379845,0.420569117248062,0.7388683129844962,387.73643410852713,2135,32.71220930232558,194,420.4486434108527,0,5,0,0,0,0.7023275836563307,0.450881,0.971507,0.6853105203488373,0.7181813614341086,0.6998277083333333,0.6889736812015504,6,1026,"{""0"": 1026, ""3"": 6}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top10_structure_rerank_v2_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,7853e66bb5628f398d44b629773c5667e95c787d96d426360b0d404c5869051c,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_gate085_maxin4352_20260717_215940.csv,b58ac01b588cccd36eab863156a31ebaa76e2b1f5c0486f91668563ad6d5076b,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_gate085_maxin4352_20260717_215940_metadata.json,fd8a76c76b5cc8026191c03edb83ca01fe8c3578f55394714fb3a1e8ea51fafb,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_structure_top3_gate085_maxin4352_20260717_215940_retrieval_traces.jsonl,792ab2bd67eb670bbcdcc6f2e34a460ae6896c60f4a054040de21849f8a00dad,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,lora_v2,LoRA v2,top3,Dynamic Top-3,run_k3_llama3b_lora_v2_top3_maxin4352_20260717_221429,1032,559,0.5416666666666666,824,0.7984496124031008,0.1560077519379845,0.3498062015503876,0.524449609496124,0.6243344757751937,1.713317781007752,1377.8953488372092,3675,32.673449612403104,140,1410.5687984496124,0,0,0,0,0,0.7054402448320413,0.450881,0.971507,0.6913299864341085,0.7217922742248062,0.7031984738372093,0.6913299864341085,1032,0,"{""0"": 0, ""3"": 1032}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top3_k3_full_schema_maxin4352_full_aliasnames.json,566e2dc0ead804212232767ddec2a36d276765654343a58a34a50b66a7239450,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_maxin4352_20260717_221429.csv,85f1793e1a855701d79141f5d76da420ddbb025bf7e31f8ff52613b78b7c3cd1,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_maxin4352_20260717_221429_metadata.json,4ab2b6b19a7ec5f4e20575d6c8924730ab975fd5e2d843173c7bea2926aa24ae,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_top3_maxin4352_20260717_221429_retrieval_traces.jsonl,9784f983131943cee80b480463e22403d80d1aef105cf611d2f2c49ae0754d99,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,lora_v2,LoRA v2,top3_gate070,Dynamic Top-3 Gate 0.70,run_k3_llama3b_lora_v2_top3_gate070_maxin4352_20260717_224434,1032,593,0.5746124031007752,862,0.8352713178294574,0.16472868217054262,0.35852713178294576,0.5536563633720929,0.6574819593023254,1.7029554777131783,847.7403100775193,3671,32.59205426356589,143,880.3323643410853,0,0,0,0,0,0.7054402448320413,0.450881,0.971507,0.6913299864341085,0.7217922742248062,0.7031984738372093,0.6913299864341085,480,552,"{""0"": 552, ""3"": 480}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,755ad440f7bfc985acdeb838f7a81a754cd24fd329dd2873379a273854ad9c46,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_gate070_maxin4352_20260717_224434.csv,34de09e4486a574ce27a7347d9376b8b0ce3c8bca9be5aec329aac0d1846e8a3,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_gate070_maxin4352_20260717_224434_metadata.json,44568abe716ce7ff8bc2d7a98db982ed4c96a92aaa0cb1322527620c1aa04e19,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_top3_gate070_maxin4352_20260717_224434_retrieval_traces.jsonl,092bdfe62110b0e0b2fc3a968539ccd5505bdcd67250411d062f38a0f7e8e5c9,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,lora_v2,LoRA v2,top3_gate085,Dynamic Top-3 Gate 0.85,run_k3_llama3b_lora_v2_top3_gate085_maxin4352_20260717_231428,1032,630,0.6104651162790697,894,0.8662790697674418,0.1695736434108527,0.3866279069767442,0.5870288110465116,0.6872144224806201,1.648620442829457,388.92732558139534,2135,32.468023255813954,143,421.3953488372093,0,0,0,0,0,0.7054402448320413,0.450881,0.971507,0.6913299864341085,0.7217922742248062,0.7031984738372093,0.6913299864341085,7,1025,"{""0"": 1025, ""3"": 7}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,056729e47746bcc0293b9095da3a795c86b75d0826c93add6d5f236ba2ad94ab,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_gate085_maxin4352_20260717_231428.csv,46c428c9dc5264c9711ee13923b6f52f1534ab27932e4f0b5bc3419a9f9f0d67,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_gate085_maxin4352_20260717_231428_metadata.json,04451e049465754a7dae42bff8d75564268c6bf13e30a1fb36984dcd8675c35c,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_top3_gate085_maxin4352_20260717_231428_retrieval_traces.jsonl,6ca09469594b65dd12674066d4b795e84d9cea95ac418c24a9007264cf665365,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,lora_v2,LoRA v2,structure_top3,Structure Top-3,run_k3_llama3b_lora_v2_structure_top3_maxin4352_20260717_234324,1032,561,0.5436046511627907,828,0.8023255813953488,0.16279069767441862,0.3624031007751938,0.5356511841085272,0.6349932819767441,1.7596670532945737,1410.1540697674418,4209,33.501937984496124,140,1443.656007751938,0,0,0,0,0,0.7023275836563307,0.450881,0.971507,0.6853105203488373,0.7181813614341086,0.6998277083333333,0.6889736812015504,1032,0,"{""0"": 0, ""3"": 1032}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top10_structure_rerank_v2_top3_k3_full_schema_maxin4352_full_aliasnames.json,4966c61fc87c6d4e513bf01a3d683b74898486554558969fe07e3e060593dcfd,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_maxin4352_20260717_234324.csv,4b6ca7737371ea69ce88ace69e5362f1e01b1a5be763890bf5154170d79efeb4,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_maxin4352_20260717_234324_metadata.json,4a0fd504f6cb76729b89cdcdaac9bc09598bc27a998bcd7c606cdc01f7d7c3c3,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_structure_top3_maxin4352_20260717_234324_retrieval_traces.jsonl,60c85112a60be5ed74f4652dd2d2868501a9a4946d81622279bf7bf245dd71bd,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,lora_v2,LoRA v2,structure_top3_gate070,Structure Top-3 Gate 0.70,run_k3_llama3b_lora_v2_structure_top3_gate070_maxin4352_20260718_001419,1032,591,0.5726744186046512,861,0.8343023255813954,0.17151162790697674,0.3624031007751938,0.5602913439922481,0.661809757751938,1.6698088507751938,824.2548449612403,3671,32.917635658914726,143,857.172480620155,0,0,0,0,0,0.7023275836563307,0.450881,0.971507,0.6853105203488373,0.7181813614341086,0.6998277083333333,0.6889736812015504,450,582,"{""0"": 582, ""3"": 450}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top10_structure_rerank_v2_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,8467df1ffa75fa638de57c10589ed18b133bf4109fd9abd0dbcb0c79ea09c3a9,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_gate070_maxin4352_20260718_001419.csv,4675cb2832e7b27f323c4d847b8f4b86f5db06b2e4d3ecd4a926aa94bcbb7187,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_gate070_maxin4352_20260718_001419_metadata.json,7c41f93014f87295f0fcf7e68dde137a077a551f1408b2893e62e20f898aefde,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_structure_top3_gate070_maxin4352_20260718_001419_retrieval_traces.jsonl,e135d5b6ca561233b8802a5fd8c42adb3b8b8e33ec83f667ea652283d2b9cdd3,PASS,COMPLETE_VALID
llama3b,Llama 3.2 3B Instruct,lora_v2,LoRA v2,structure_top3_gate085,Structure Top-3 Gate 0.85,run_k3_llama3b_lora_v2_structure_top3_gate085_maxin4352_20260718_004341,1032,630,0.6104651162790697,895,0.8672480620155039,0.1695736434108527,0.3866279069767442,0.5872541414728683,0.6880896414728682,1.6533648091085273,387.73643410852713,2135,32.49418604651163,143,420.23062015503876,0,0,0,0,0,0.7023275836563307,0.450881,0.971507,0.6853105203488373,0.7181813614341086,0.6998277083333333,0.6889736812015504,6,1026,"{""0"": 1026, ""3"": 6}",4352,256,no_explicit_statement_timeout,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top10_structure_rerank_v2_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,9f237f2c207cb830b3547d14472b1589567b0ebf995c6e30baa94e2244fa906f,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_gate085_maxin4352_20260718_004341.csv,007ccc74957aa2169a67793e944920561cd535cf78f7f97d1b051be5730985ab,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_gate085_maxin4352_20260718_004341_metadata.json,8fc2ed7c160f5dba4f0e29441ebc3579a1fab46fb7a1bb3433fcafbe1beb741f,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_structure_top3_gate085_maxin4352_20260718_004341_retrieval_traces.jsonl,792ab2bd67eb670bbcdcc6f2e34a460ae6896c60f4a054040de21849f8a00dad,PASS,COMPLETE_VALID
qwen9b,Qwen 3.5 9B,base,Base,top3,Dynamic Top-3,run_k3_qwen9b_base_top3_maxin4352_sqltimeout900v3_20260718_180657,1032,683,0.6618217054263565,945,0.9156976744186046,0.07461240310077519,0.3062015503875969,0.35086167248062017,0.5263692470930232,1.6336116637596898,1415.1637596899225,3733,29.9515503875969,256,1445.1153100775193,0,1,3,1,0,0.7054402448320413,0.450881,0.971507,0.6913299864341085,0.7217922742248062,0.7031984738372093,0.6913299864341085,1032,0,"{""0"": 0, ""3"": 1032}",4352,256,900s_per_gold_and_prediction_statement,configs/eval_qwen35_9b_base_dynamic_bge_large_top3_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,587e0e623a3bf907d4f0c236b876699f2b242f075942e2cf30df5a4ea8bbd98d,results/k3_extension_20260717/run_k3_qwen9b_base_top3_maxin4352_sqltimeout900v3_20260718_180657.csv,8192134d287aefe477687503d18244b26611ca7b3077580afaac90d6ac10de01,results/k3_extension_20260717/run_k3_qwen9b_base_top3_maxin4352_sqltimeout900v3_20260718_180657_metadata.json,603d1571300beb500dc17c7233c4afbf677198b53987d538f97e972396ab83b0,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_top3_maxin4352_sqltimeout900v3_20260718_180657_retrieval_traces.jsonl,c82b306ac3fbc64b641f6772e9eb1e2c27fde90978c98d74d0253d9dfedacb57,PASS,COMPLETE_WITH_WARNING
qwen9b,Qwen 3.5 9B,base,Base,top3_gate070,Dynamic Top-3 Gate 0.70,run_k3_qwen9b_base_top3_gate070_maxin4352_sqltimeout900v3_20260718_092641,1032,699,0.6773255813953488,989,0.9583333333333334,0.060077519379844964,0.2771317829457364,0.3295669525193798,0.48992391860465107,1.5981952093023255,859.7519379844962,3728,30.63953488372093,121,890.3914728682171,0,0,0,0,0,0.7054402448320413,0.450881,0.971507,0.6913299864341085,0.7217922742248062,0.7031984738372093,0.6913299864341085,480,552,"{""0"": 552, ""3"": 480}",4352,256,900s_per_gold_and_prediction_statement,configs/eval_qwen35_9b_base_dynamic_bge_large_top3_gate070_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,3b8910e6be11ea1dd8c0ee9b1b0cc2ba177d7c08290d8db8bfa6885d91880b98,results/k3_extension_20260717/run_k3_qwen9b_base_top3_gate070_maxin4352_sqltimeout900v3_20260718_092641.csv,c3b1f18a411375724bf54112ebc41d33094da78003bad5c7917eed89d8ee6e7d,results/k3_extension_20260717/run_k3_qwen9b_base_top3_gate070_maxin4352_sqltimeout900v3_20260718_092641_metadata.json,724a923833150c0605e339d5cec5d0f31725d33b172847b49bda82c5d3350173,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_top3_gate070_maxin4352_sqltimeout900v3_20260718_092641_retrieval_traces.jsonl,a45166f08ef0e0d1eddab67d805798e67c5182489bf75b75f61960ddf9dab4f8,PASS,COMPLETE_WITH_WARNING
qwen9b,Qwen 3.5 9B,base,Base,top3_gate085,Dynamic Top-3 Gate 0.85,run_k3_qwen9b_base_top3_gate085_maxin4352_sqltimeout900v3_20260718_095446,1032,711,0.688953488372093,1008,0.9767441860465116,0.01937984496124031,0.2054263565891473,0.28826040600775193,0.42043240310077523,1.6155236511627908,379.81492248062017,2181,32.68604651162791,145,412.5009689922481,0,0,0,0,0,0.7054402448320413,0.450881,0.971507,0.6913299864341085,0.7217922742248062,0.7031984738372093,0.6913299864341085,7,1025,"{""0"": 1025, ""3"": 7}",4352,256,900s_per_gold_and_prediction_statement,configs/eval_qwen35_9b_base_dynamic_bge_large_top3_gate085_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,6d356a3e10472a74f06c79d624dd4272b66a442f83e50339092dd4a997ac1c28,results/k3_extension_20260717/run_k3_qwen9b_base_top3_gate085_maxin4352_sqltimeout900v3_20260718_095446.csv,9e44891fa3db6c5e3fcb1788e0aa39ebb0d9949cdd63a509d2a08e48774e412e,results/k3_extension_20260717/run_k3_qwen9b_base_top3_gate085_maxin4352_sqltimeout900v3_20260718_095446_metadata.json,f470b87e13c41b77689de7c7bd309906db73b38a3ffe83761f683511b17564bf,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_top3_gate085_maxin4352_sqltimeout900v3_20260718_095446_retrieval_traces.jsonl,0bcb442d2d93c96ebc7808d980b8050dd98b064918a430c152180994b097e3f3,PASS,COMPLETE_WITH_WARNING
qwen9b,Qwen 3.5 9B,base,Base,structure_top3,Structure Top-3,run_k3_qwen9b_base_structure_top3_maxin4352_sqltimeout900v3_20260718_102308,1032,685,0.6637596899224806,944,0.9147286821705426,0.07267441860465117,0.312015503875969,0.3550648294573644,0.540788328488372,1.6450265271317828,1447.6463178294573,4269,30.700581395348838,256,1478.3468992248063,0,0,3,1,0,0.7023275836563307,0.450881,0.971507,0.6853105203488373,0.7181813614341086,0.6998277083333333,0.6889736812015504,1032,0,"{""0"": 0, ""3"": 1032}",4352,256,900s_per_gold_and_prediction_statement,configs/eval_qwen35_9b_base_dynamic_bge_large_top10_structure_rerank_v2_top3_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,faed222589737b1ed01c9d62fac9d8be7869b49823fd0b9c931fec186e4c26cc,results/k3_extension_20260717/run_k3_qwen9b_base_structure_top3_maxin4352_sqltimeout900v3_20260718_102308.csv,a9a20355392aab215339b555949c6fd11166eb519d0a348489499a8fddb09bba,results/k3_extension_20260717/run_k3_qwen9b_base_structure_top3_maxin4352_sqltimeout900v3_20260718_102308_metadata.json,c3dc887874957c740a5aec523638f1797467ccb952c30acdcf0407841f4d94e7,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_structure_top3_maxin4352_sqltimeout900v3_20260718_102308_retrieval_traces.jsonl,a87c9899c3b1d93ec6494ab1a9ee816d23e2112f686e87b4c63a6c43042ba9bc,PASS,COMPLETE_WITH_WARNING
